"Brian Dozier_MIN","Edwin Encarnacion_CLE","Miguel Sano_MIN","Eric Thames_MIL","Hernan Perez_MIL","Jose Ramirez_CLE","Ryan Braun_MIL","Keon Broxton_MIL","Travis Shaw_MIL","Yangervis Solarte_SD","Domingo Santana_MIL","Michael Brantley_CLE","Eddie Rosario_MIN","Francisco Lindor_CLE","Wil Myers_SD","Jonathan Villar_MIL","Max Kepler_MIN","Jose Pirela_SD","Lonnie Chisenhall_CLE","Franchy Cordero_SD","Robbie Grossman_MIN","Eduardo Escobar_MIN","Kennys Vargas_MIN","Bradley Zimmer_CLE","Byron Buxton_MIN","Eric Sogard_MIL","Ryan Schimpf_SD","Hunter Renfroe_SD","Jason Kipnis_CLE","Jesus Aguilar_MIL","Cory Spangenberg_SD","Manuel Margot_SD","Joe Mauer_MIN","Manny Pina_MIL","Alex Dickerson_SD","Carlos Santana_CLE","Abraham Almonte_CLE","Jason Castro_MIN","Nick Franklin_MIL","Austin Hedges_SD","Chris Gimenez_MIN","Brandon Guyer_CLE","Greg Allen_CLE","Michael Reed_MIL","Yan Gomes_CLE","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Travis Jankowski_SD","Brett Phillips_MIL","Tyler Naquin_CLE","Jorge Polanco_MIN","Francisco Mejia_CLE","Erick Aybar_SD","Matt Szczur_SD","Jose Rondon_SD","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Chase d'Arnaud_SD","Austin Jackson_CLE","Yandy Diaz_CLE","Christian Bethancourt_SD","Orlando Arcia_MIL","Lewis Brinson_MIL","Jacob Nottingham_MIL","Luis Urias_SD","Daniel Robertson_CLE","Ryan Cordell_MIL","Corey Ray_MIL","Roberto Perez_CLE","Jett Bandy_MIL","Daniel Palka_MIN","Bobby Bradley_CLE","Jabari Blash_SD","Carlos Asuaje_SD","Allen Cordoba_SD","Ehire Adrianza_MIN","Hector Sanchez_SD","Luis Torrens_SD"
0,0,0,0,0,0,0,0,0,3.19871794871795,0,0,0,0,18.6212121212121,0,0,-7,0,3,0,0,0,0,0,0,-15.8666666666667,-4.13636363636364,0,0,-8.47777777777778,-11.4666666666667,0,0,0,0,0,0,0,18.9636363636364,0,0,0,0,0,0,0,0,0,0,0,0,23.875,25.3589743589744,0,0,0,-9.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25,0,0,6.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3,0,0,0,-72.9166666666667,0,0,0,0,0,-33.25,0,2.08333333333333,0,0,0,0,0,0,0,0,0,-21.6666666666667,0,0,0,0,-23.8333333333333,0,0,0,0,0,0,-8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-54,0,0,0,0,0,0,23.75,0,0,-36.6666666666667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9.07142857142857,0,0,0,0,21.8571428571429,0,0,0,0,19.5,0,0,0,0,0,0,34,-26,0,0,-6.25,0,0,0,0,0,0,0,0,29.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.16666666666667,0,0,0,48.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,0,0,0
0,-2.67193675889328,0,0,0,14.1383399209486,0,0,0,0,0,9.10833333333333,0,-19.8260869565217,0,0,0,0,-30,0,0,0,0,-10.1666666666667,0,0,0,0,23.9010989010989,0,0,0,0,0,0,11.6195652173913,-4.25,0,0,0,0,3.17272727272727,0,0,5.57692307692308,0,0,0,0,0,0,0,0,0,0,0,-54,0,26.804347826087,-3.86666666666667,0,0,0,0,0,2.79120879120879,0,0,9.64444444444444,0,0,0,0,0,0,0,0,0
0,-2.0952380952381,0,0,0,18.9038461538462,0,0,0,0,0,3.51388888888889,0,17.1047619047619,0,0,0,0,18.3333333333333,0,0,0,0,0,0,0,0,0,-10.6666666666667,0,0,0,0,0,0,1.01904761904762,3.25,0,0,0,0,-8.5,0,0,-2.09722222222222,0,0,0,0,6,0,0,0,0,0,0,0,0,-3.86666666666667,10.9809523809524,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.433857539315449,11.0647773279352,0,13.4683333333333,7.97132284921369,1.5531914893617,0,-3.33526570048309,0,0,0,0,3.88150609080842,0,0,0,0,0,0,0,0,0,-18.1483516483516,0,0,0,9.09473684210526,0,0,0,10.1011494252874,0,0,0,0,-3,0,0,0,0,0,0,-3.16666666666667,0,0,42.5,0,0,0,0,0,0,0,0,0,0,0,0,33.1578947368421,5.5,0,0,0,0,0,0,8.09116809116809,0,0,0,0,0,0,0,0
0,0,0,-11,6,0,0,-23,-7.5,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,10.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.73122529644269,0,0,0,-14.3783333333333,0,0,0,0,0,-3.05928853754941,0,-0.0916666666666667,0,0,0,0,15.7909090909091,0,0,0,0,-6.64835164835165,0,0,0,0,-1.23160173160173,0,0,0,0,0,0,-2.32307692307692,0,0,0,0,0,0,0,0,-0.696078431372549,0,0,0,0,0,0,0,0,0,0,0,23.75,0,2.79120879120879,0,0,0,0,0,0,13.968660968661,0,0,-1.91071428571429,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8.66339869281046,0,0,0,1.88011695906433,0,0,0,0,0,19.0761904761905,0,10.5175438596491,0,0,0,0,1.82142857142857,0,0,0,0,-11.05,0,0,0,0,24.7575757575758,0,0,0,0,0,0,3.63157894736842,37.375,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.6666666666667,0,9.64444444444444,3.33333333333333,0,0,0,0,0,-1.91071428571429,0,0,31.4605263157895,0,0,0,0,0,0,0,0,0
0,0,0,-4.30049261083744,1.27173913043478,0,44.2435897435897,-18.7169312169312,-15.4259259259259,0,-3.62962962962963,0,0,0,0,5.90769230769231,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,-19.6964285714286,0,0,0,0,0,0,0,0,-22.15,0,0,0,0,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09116809116809,0,0,0,0,0,0,0,47.9450757575758,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9.16666666666667,0,0,0,0,-12.6428571428571,0,0,0,0,0,0,0,0,0,0,0,-2.1,7.8,0,0,-35,-7.19047619047619,0,0,0,0,0,0,0,-10.047619047619,0,0,0,0,0,0,0,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2380952380952,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7.35754985754986,0,0,0,0,7.65076923076923,0,0,7,0,10,0,0,0,0,0,0,-0.520833333333333,-7.57692307692308,0,0,-3.16666666666667,26.7555555555556,0,0,0,0,0,0,0,7.36363636363636,0,0,0,0,0,0,0,0,0,0,0,0,-12.6416666666667,15.25,0,0,0,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6243386243386,0,0,5.25
-20.2142857142857,0,18.4285714285714,0,0,0,0,0,0,0,0,0,-7,0,0,0,1,0,0,0,-7.27777777777778,-9.66666666666667,-14.9761904761905,0,6.16666666666667,0,0,0,0,0,0,0,3.48214285714286,0,0,0,0,-0.8,0,0,13.7,0,0,0,0,0,0,0,0,0,-17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7888888888889,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9.82222222222222,0,0,0,0,3.02222222222222,0,0,0,0,1.66666666666667,0,0,0,0,0,0,-15.8571428571429,-3.33333333333333,0,0,2.33333333333333,-11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.35714285714286,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,13.5111111111111
