"Freddie Freeman_ATL","Josh Donaldson_TOR","Francisco Lindor_CLE","Michael Brantley_CLE","Edwin Encarnacion_CLE","Jose Bautista_TOR","Carlos Santana_CLE","Kendrys Morales_TOR","Evan Longoria_TB","Kevin Pillar_TOR","Matt Kemp_ATL","Corey Dickerson_TB","Logan Morrison_TB","Justin Smoak_TOR","Jason Kipnis_CLE","Jose Ramirez_CLE","Colby Rasmus_TB","Ender Inciarte_ATL","Steven Souza_TB","Brad Miller_TB","Steve Pearce_TOR","Wilson Ramos_TB","Troy Tulowitzki_TOR","Kevin Kiermaier_TB","Ezequiel Carrera_TOR","Tim Beckham_TB","Matt Duffy_TB","Russell Martin_TOR","Brandon Phillips_ATL","Lonnie Chisenhall_CLE","Darwin Barney_TOR","Tyler Flowers_ATL","Nick Markakis_ATL","Mallex Smith_TB","Brandon Guyer_CLE","Bradley Zimmer_CLE","Jake Bauers_TB","Adonis Garcia_ATL","Devon Travis_TOR","Ryan Goins_TOR","Abraham Almonte_CLE","Luke Maile_TOR","Rickie Weeks_TB","Peter Bourjos_TB","Austin Jackson_CLE","Yan Gomes_CLE","Derek Norris_TB","Giovanny Urshela_CLE","Jace Peterson_ATL","Dalton Pompey_TOR","Rowdy Tellez_TOR","Curt Casali_TB","Dansby Swanson_ATL","Tyler Naquin_CLE","Jesus Sucre_TB","Daniel Robertson_TB","Yandy Diaz_CLE","Jarrod Saltalamacchia_TOR","Danny Santana_ATL","Chris Coghlan_TOR","Daniel Robertson_CLE","Roberto Perez_CLE","Micah Johnson_ATL","Rio Ruiz_ATL","Erik Gonzalez_CLE","Shane Peterson_TB","Michael Martinez_CLE","Mike Ohlman_TOR","Kurt Suzuki_ATL","Emilio Bonifacio_ATL","Lane Adams_ATL","Johan Camargo_ATL","Anthony Recker_ATL"
0,0,0,0,0,21.4772727272727,0,-5.37878787878788,0,-3.86538461538462,0,0,0,-12,0,0,0,0,0,0,-0.75,0,-9,0,-1.68181818181818,0,0,4.30952380952381,0,0,22.5,0,0,0,0,0,0,0,-2.92857142857143,12.3653846153846,0,-11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,28.1363636363636,30.7142857142857,-6.36363636363636,0,5.13636363636364,0,0,0,0,0,0,0,16,3.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,0,0,0,0,-0.45,0,0,0,0,0,37.375,0,0,0,-2.3,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,27.3636363636364,0,0,0,0,-3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.45833333333333,0,0,6.5,-8.66666666666667,0,0,0,0,0,5.10714285714286,0.666666666666667,0,0,0,10.3035714285714,0,-11.3571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,-7.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0,0,0,0,0,0,0
0,0,-18,0,9,0,1.5,0,0,0,0,0,0,0,0,-4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,-4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,4.5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.67307692307692,0,0,0,0,0,0,0,0,0,-19.125,0,0,0,0,0,0,16.2564102564103,0,0,0,0,0,0,0,0,0,0,-2.375,0,0,0,14.5769230769231,0,0,0,0,-6.22727272727273,0,0,0,0,0,0,0,0,0,0,6.66071428571429,0,0,0,-0.590909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.3589743589744,0,0,0,0
-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,24,0,0,0,12,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
