"Charlie Blackmon_COL","Nolan Arenado_COL","Bryce Harper_WAS","Michael Conforto_NYM","Paul Goldschmidt_ARI","Jake Lamb_ARI","Robinson Cano_SEA","Nelson Cruz_SEA","AJ Pollock_ARI","Carlos Gonzalez_COL","Mark Reynolds_COL","Trea Turner_WAS","Adam Frazier_PIT","Ryan Braun_MIL","Anthony Rendon_WAS","David Peralta_ARI","Chris Owings_ARI","Yoenis Cespedes_NYM","Ian Desmond_COL","Trevor Story_COL","David Dahl_COL","Daniel Murphy_WAS","Francisco Lindor_CLE","Jay Bruce_NYM","Eric Thames_MIL","Jonathan Villar_MIL","Jean Segura_SEA","DJ LeMahieu_COL","Edwin Encarnacion_CLE","Michael Brantley_CLE","Mitch Haniger_SEA","Ryan Zimmerman_WAS","Jed Lowrie_OAK","Khris Davis_OAK","Gregory Polanco_PIT","Carlos Santana_CLE","Jason Kipnis_CLE","Buster Posey_SF","Adam Eaton_WAS","Yonder Alonso_OAK","Starling Marte_PIT","Yasmany Tomas_ARI","Gerardo Parra_COL","Kyle Seager_SEA","Josh Harrison_PIT","Keon Broxton_MIL","Hunter Pence_SF","Neil Walker_NYM","Lucas Duda_NYM","Travis Shaw_MIL","Pat Valaika_COL","Eduardo Nunez_SF","Brandon Belt_SF","Michael Taylor_WAS","Jose Ramirez_CLE","Jordy Mercer_PIT","Chris Herrmann_ARI","Brandon Drury_ARI","Josh Bell_PIT","Jose Reyes_NYM","Jayson Werth_WAS","Joe Panik_SF","Lonnie Chisenhall_CLE","Bradley Zimmer_CLE","Rey Fuentes_ARI","David Wright_NYM","Asdrubal Cabrera_NYM","Wilmer Flores_NYM","Domingo Santana_MIL","Danny Valencia_SEA","Leonys Martin_SEA","Stephen Cardullo_COL","Raimel Tapia_COL","Denard Span_SF","Rajai Davis_OAK","Yan Gomes_CLE","Ryon Healy_OAK","Jeremy Hazelbaker_ARI","Nick Ahmed_ARI","Nick Franklin_MIL","Dustin Garneau_COL","Ben Gamel_SEA","Taylor Motter_SEA","Brandon Crawford_SF","Matt Joyce_OAK","Mark Canha_OAK","Marcus Semien_OAK","David Freese_PIT","Alen Hanson_PIT","Curtis Granderson_NYM","Hernan Perez_MIL","Alexi Amarista_COL","Tom Murphy_COL","Trevor Plouffe_OAK","Abraham Almonte_CLE","Socrates Brito_ARI","Travis d'Arnaud_NYM","Jesus Aguilar_MIL","Orlando Arcia_MIL","Jarrod Dyson_SEA","Tony Wolters_COL","Adam Lind_WAS","Matt Wieters_WAS","Stephen Vogt_OAK","Brandon Guyer_CLE","Gregor Blanco_ARI","Andrew McCutchen_PIT","Francisco Cervelli_PIT","Manny Pina_MIL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Jett Bandy_MIL","Jarrett Parker_SF","Jose Osuna_PIT","Eric Sogard_MIL","Brandon Nimmo_NYM","TJ Rivera_NYM","Mike Zunino_SEA","Austin Jackson_CLE","Tyler Naquin_CLE","John Jaso_PIT","Danny Ortiz_PIT","Kevin Newman_PIT","Tuffy Gosewisch_SEA","Shawn O'Malley_SEA","Nick Hundley_SF","Mac Williamson_SF","Christian Arroyo_SF","Josh Phegley_OAK","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Chris Iannetta_ARI","Juan Lagares_NYM","Gavin Cecchini_NYM","Ryan Hanigan_COL","Cristhian Adames_COL","Boog Powell_SEA","Brian Goodwin_WAS","Wilmer Difo_WAS","Kelby Tomlinson_SF","Yandy Diaz_CLE","Daniel Descalso_ARI","Matt Reynolds_NYM","Kevin Plawecki_NYM","Carlos Ruiz_SEA","Guillermo Heredia_SEA","Stephen Drew_WAS","Jake Smolinski_OAK","Ryan LaMarre_OAK","Chad Pinder_OAK","Elias Diaz_PIT","Phil Gosselin_PIT","Chris Bostick_PIT","Aaron Hill_SF","Justin Ruggiano_SF","Bruce Maxwell_OAK","Rene Rivera_NYM","Chris Heisey_WAS","Gorkys Hernandez_SF","Conor Gillaspie_SF","Daniel Robertson_CLE","Daniel Vogelbach_SEA","Roberto Perez_CLE","Jeff Mathis_ARI","Gift Ngoepe_PIT","Jose Lobaton_WAS","Rafael Bautista_WAS","Max Moroff_PIT","Michael Morse_SF","Adam Rosales_OAK","Chris Stewart_PIT","John Bormann_PIT","Tim Federowicz_SF","Jaff Decker_OAK","Chris Marrero_SF","Matt Olson_OAK","Grant Green_WAS"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.6248548199768,0,0,0,0,0,0.428571428571429,6.80392156862745,0,0,0,0,0,7.09988385598142,19.7539682539683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4736842105263,0,0,0,0,0,0,0,15.4940711462451,-3.9,0,0,0,0,0,0,0,0,0,0,0,-1.02777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6471861471861,0,0,0,0,0,0,0,0,0,-9.74285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.3939393939394,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43333333333333,0,27.6923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-5.93548387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.5708333333333,0,0,0,0,0,94.9281183932347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.9651567944251,-17.0652173913043,0,0,0,0,0,0,0,0,0,0,-10.6842105263158,0,0,0,0,0,0,16.4100529100529,19.8345588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.351351351351351,0,0,0,0,0,0,-33.9035087719298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.24561403508772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.61904761904762,0,0,0,0,0,0,0,0,0,-9.16666666666667,-18.4,0,0,0,0,0,0,0,0,0,0,0,0,7.24736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,24.875,0,0,0,0,0,0,0,0,0,0,90.0149359886202,-0.398319327731092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.75862068965517,0,0,0,15.1283422459893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563492063492063,0,0,0,0,0,0,0,0,0,0,-13.4,0,0,0,0,0,0,0,0,0,0,48.3224637681159,0,0,0,0,0,0,-31.5,5.20944741532977,0,0,0,0,0,0,0,0,0,18.4166666666667,15.65,0,-5.40692640692641,0,0,-5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-24.9076923076923,0,0,0,0,0,0,0,0,0,0,-0.398319327731092,67.5220673635308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4046345811052,0,0,0,1.64761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0994318181818,0,0,0,0,0,0,0,0,0,0,-1.46666666666667,0,0,0,0,0,0,0,0,0,0,9.48941798941799,0,0,0,0,0,0,-42.1333333333333,2.79429429429429,0,0,0,0,0,0,0,0,0,21.2736842105263,-19,0,3.06060606060606,0,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.37384615384615,15.3487903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9071428571429,0,0,0,9.92857142857143,0,0,0,0,0,0,0,0,0,0,0,0,-1.59714795008913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.65394088669951,8.43333333333333,0,0,0,0,0,0,0,0,0,0,15.5753846153846,9.18421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9354838709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2022058823529,0,0,0,0,0,3.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51923076923077,11.3717948717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.95,2.48780487804878,0,0,0,0,0,0,0,13.3641536273115,9.57539118065434,0,0,0,0,0,0,0,2.33333333333333,5.4537037037037,0,0,0,0,0,0,0,47.6290143964563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.09666666666667,0,0,0,0,0,0,0,18.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,3.81904761904762,0,0,0,0,0,0,0,0,0,0,54.6527777777778,0,0,0,0,0,0,0,0,-0.597402597402597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0,0,0,0,52.4197120708749,7.03193277310924,0,0,0,0,0,-0.326688815060908,-2.51847290640394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89679487179487,0,0,0,0,0,0,0,-15.1640316205534,-38.9333333333333,0,0,0,0,0,0,0,0,0,0,0,25.2195767195767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69264069264069,0,0,0,0,0,0,0,0,0,4.65714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12727272727273,0,-7.07619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80392156862745,0,0,0,0,0,7.03193277310924,42.6924369747899,0,0,0,0,0,9.11848739495798,7.68333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7982954545455,0,0,0,0,0,0,0,-1.74285714285714,-0.4,0,0,0,0,0,0,0,0,0,0,0,1.30978260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7190476190476,0,0,0,0,0,0,0,0,0,-6.45833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7142857142857,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51388888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.60909090909091,0,26.3181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6.69473684210526,4.31052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92857142857143,0,0,0,48.3052631578947,0,0,0,0,0,0,0,0,0,0,0,0,21.1727941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73333333333333,-0.948717948717949,0,0,0,0,0,0,0,0,0,0,0,-22.2637362637363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.61437908496732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3736263736264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33333333333333,36.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,38.4884135472371,0,0,0,0,0,0,0,0,14.5086206896552,0,0,12.9955436720143,0,0,0,0,0,0,0.365530303030303,0,0,0,0,0,0,0,0,0,78.6396396396396,0,0,0,0,0,0,9.58571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08695652173913,0,0,0,0,0,0,0.879032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18.9846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,23.0090909090909,0,0,0,0,0,0,0,145.833333333333,0,0,0,0,0,0,0,0,0,0,-45.1666666666667,0,0,0,0,0,0,0,-12.9272727272727,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.7415795586527,6.96923076923077,0,0,0,0,0,1.81720430107527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7783333333333,0,12.8623481781377,0,0,0,0,0,0,0,-3.03225806451613,-5.2032967032967,32.375,0,0,0,0,0,0,9.13738738738739,0,0,0,0,0,0,0,0,0,-3.07389162561576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.83636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25.2348484848485,0,0,0,0,0,-1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94474153297683,0,0,0,-7.13636363636364,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96923076923077,59.7590011614402,0,0,0,0,0,0.440860215053763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08923076923077,0,1.27935222672065,0,0,0,0,0,0,0,3.87849462365591,-9.3525641025641,-2.16666666666667,0,0,0,0,0,0,8.88138138138138,0,0,0,0,0,0,0,0,0,6.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00641025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26.7912087912088,0,0,0,0,0,-7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.01960784313725,0,0,0,-8.5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-13.4545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2348484848485,0,0,0,0,0,-2.97619047619048,0,0,0,-10.2684729064039,0,0,0,0,0,0,0,0,0,0,2.06451612903226,0,0,0.974137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.69166666666667,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.3870967741935,-10.5217391304348,0,0,0,0,0,-0.128205128205128,0,0,0,0,0,0,4.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33928571428571,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09988385598142,0,0,0,0,0,-0.326688815060908,9.11848739495798,0,0,0,0,0,39.8759689922481,20.2216748768473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2096153846154,0,0,0,0,0,0,0,28.7213438735178,-12.3333333333333,0,0,0,0,0,0,0,0,0,0,0,-7.14153439153439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12987012987013,0,0,0,0,0,0,0,0,0,9.54285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.07272727272727,0,10.1047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7539682539683,0,0,0,0,0,-2.51847290640394,7.68333333333333,0,0,0,0,0,20.2216748768473,89.0344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0529100529101,0,0,0,0,0,0,0,39.0175438596491,-15.0666666666667,0,0,0,0,0,0,0,0,0,0,0,3.8047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9714285714286,0,0,0,0,0,0,0,0,0,28.0952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.7111111111111,0,27.5535714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6558704453441,0,0,0,0,0,0,0,0,13.2119565217391,0,0,0,0,0.627311522048364,2.37899159663866,0,0,0,0,0,0,0,0,-1.63279857397504,0,0,0,0,0,0,0,0,0,0,0,-1.45955882352941,0,0,0,0,0,0,0,0,0,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,10.1785714285714,3.52380952380952,9.91304347826087,0,0,0,0,0,0,0,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,6.55555555555556,0,0,0,-7.52142857142857,-36.6666666666667,0,0,0,0,0,0,0,0,7.75,0,0,0,0,0,2.8,0,0
0,0,53.8235294117647,0,0,0,0,0,0,0,0,28.9444444444444,0,0,7.1625,0,0,0,0,0,0,8.59803921568627,0,0,0,0,0,0,0,0,0,9.58571428571429,0,0,0,0,0,0,61.2573099415205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,19.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8333333333333,12.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75,0,0,0,0,0,0,0,89.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.1666666666667,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81720430107527,0.440860215053763,0,0,0,0,0,69.7348484848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1.22758620689655,0,0,0,0,0,0,0,9.58743842364532,-15.2857142857143,35.2,0,0,0,0,0,0,2.98412698412698,0,0,0,0,0,0,0,0,0,-4.43692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5952380952381,0,0,0,0,0,13.45,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16666666666667,0,0,0,2.38181818181818,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,40.4027777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97619047619048,0,0,0,0,0,107.672727272727,0,0,0,22.5833333333333,0,0,0,0,0,0,0,0,0,0,0.8,0,0,23.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.5416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8272727272727,24.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0
0,0,0,0,0.882352941176471,0.616935483870968,0,0,-12.52,0,0,0,0,0,0,24.5815217391304,18.2888257575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5587301587302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.3333333333333,17.116935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.3416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.15454545454545,0,0,0,0,0,0,0,0,0,14.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9795321637427,0,0,0,0,0,0,0,0,0,0,0,0,0
19.4166666666667,-6.03276353276353,0,0,0,0,0,0,0,5.64935064935065,5.67532467532468,0,0,0,0,0,0,0,-26.7638888888889,5.67894736842105,0,0,0,0,0,0,0,-7.09666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8148148148148,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.85714285714286,0,0,0,0,0,0,0,0,0,0,-1.38095238095238,0,0,0,0,0,0,0,0,5.64705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-1.55436720142603,12.8512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59714795008913,0,0,0,21.1727941176471,0,0,0,0,0,0,0,0,0,0,0,0,28.0507399577167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71428571428571,1.90384615384615,0,0,0,0,0,0,0,0,0,0,1.36333333333333,-2.13492063492063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.89189189189189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89285714285714,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09191176470588,4.99261083743842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,21.3473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.2684729064039,0,0,0,0,0,22.5833333333333,0,0,0,40.6248548199768,0,0,0,0,0,0,0,0,0,0,10.1983805668016,0,0,-5.30555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55166666666667,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95192307692308,15.5806451612903,0,0,0,0,0,17.2857142857143,0,0,0,0,0,0,-0.171428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01785714285714,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-25.7761904761905,0,0,0,0,0,0,0,0,0,0,-1.75862068965517,12.4046345811052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.9534534534534,0,0,0,8.14516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17096774193548,0,0,0,0,0,0,0,0,0,0,-4.25,0,0,0,0,0,0,0,0,0,0,9.46047430830039,0,0,0,0,0,0,-18.3333333333333,6.59659090909091,0,0,0,0,0,0,0,0,0,-2.62083333333333,0,0,-19.9071428571429,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2119565217391,0,0,0,0,0,0,0,0,27.8618951612903,0,0,0,0,10.8827586206897,3.13359788359788,0,0,0,0,0,0,0,0,8.12807881773399,0,0,0,0,0,0,0,0,0,0,0,-2.63636363636364,0,0,0,0,0,0,0,0,0,15.9542483660131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97619047619048,0,0,0,0,0,0,0,0,0,0,0,0,14.6538461538462,0,-7.46794871794872,0,0,0,0,0,0,0,0,0,0,0,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.1666666666667,0,0,0,0,4.17279411764706,2.78571428571429,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,14.8392857142857,0,0
0,0,0,2.5241935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7867647058824,0,0,0,0,0,-13.9651567944251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.9727272727273,16.9782608695652,0,0,0,0,0,0,0,0,0,0,12.3542510121457,0,0,0,0,0,0,5.93915343915344,0.636029411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.79166666666667,0,0,0,0,0,0,2.11695906432749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9122807017544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,-10.8333333333333,23.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-2.23376623376623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-10.8308823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,133.544444444444,0,0,0,0,0,-17.0652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9782608695652,78.2733333333333,0,0,0,0,0,0,0,0,0,0,18.3261904761905,0,0,0,0,0,0,40.7571428571429,-7.15277777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1212121212121,0,0,0,0,0,0,85.5090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,-66,36,0,0,0,0,0,0,0,0,0,0,0,0,-5.46212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
