"Player.Name","Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Actual.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Ownership.Pctg"
"Austin Hooper",0,0,2600,27.5,0.05,0.14,-0.31,0,0,0,0,0,3.7,2.8,4.2,0.5,11.7,6.1,6.8,7,1.9,11.8,7.7,0,16,4,2.8,0,1.8,18,23,2,0.0597402597402597,7,7,5,0.297641832248785
"Richard Rodgers",0,0,2600,25.8,-0.16,0.01,-0.27,0,0,0,0,0,4,3.9,2.4,0.4,5.2,4.5,4.9,4,1.1,8.7,3.9,3.6,6,5,0,6.8,6.7,23,39,1,0.0829787234042553,5,4,5,0.109266798900372
"Jesse James",1,0,2600,28.3,0.07,-0.16,0,0,0,0,0,0,3,4,1.6,0.7,5.4,3.8,6.4,2,1.4,11.5,2.4,6.2,8,8,0,1.5,9.9,32,46,3,0.105747126436782,3,3,2,0.305065478883205
"Dwayne Allen",0,0,2600,23.8,0.05,-0.2,-0.05,0,0,0,0,0,3.3,4.1,4.1,0.7,6.9,4.1,7.1,7,0.7,13.4,7,29.2,18,14,9.9,0,0,24,39,2,0.0933014354066986,5,6,5,0
"Virgil Green",0,0,2600,21.3,-0.17,0.1,-0.18,0,0,0,0,0,5.3,4.7,1.8,0.5,7.5,6.5,6.5,3,4.7,8.4,3.3,0,13,10,0,0,4.4,18,28,0,0.0731070496083551,4,4,8,0.0577652503740822
"Rhett Ellison",0,0,2500,20.3,0.1,-0.24,0.29,0,0.2,0,0.2,1,2.3,1.7,1,0.2,5.1,2.2,3,2,0.6,5.4,1.9,1.6,15,27,3.1,0.8,2.8,8,11,0,0.0284974093264249,8,8,5,0
"Levine Toilolo",0,0,2500,27.5,0.05,0.14,-0.31,0,0,0,0,0,1,1.5,1.4,0.1,12.1,4.3,4.3,2,-1.5,10.1,2,5.2,16,4,2.8,0,0,9,13,2,0.0337662337662338,9,10,5,0.0208790061593068
"Demetrius Harris",0,0,2500,22.5,0.13,-0.07,0.23,0,0,0,0,0,1,2,1.1,0.2,4,0.7,2.6,2,-0.2,5.4,1.4,1.6,30,28,2,0,0,10,20,0,0.0492610837438424,8,8,6,0.00603171289046641
"A.J. Derby",0,0,2500,21.3,-0.17,0.1,-0.18,0,0,0,0,0,2.7,2.7,3.3,0,8.1,4.2,4.2,5,0,8.3,5.1,1.3,13,10,0,0,0,6,8,0,0.02088772845953,9,9,8,0.200438459129345
"Jeff Heuerman",0,0,2500,21.3,-0.17,0.1,-0.18,0,0,0,0,0,1,1,0,0,16,2.3,2.3,0,0.2,4.3,0,0,13,10,0,0,0,2,3,0,0.00783289817232376,12,13,8,0.000231988957325631
"Ben Koyack",0,0,2500,17.8,-0.19,0.13,-0.05,0,0,0,0,0,2,2.8,3.4,0,9,3.6,5,6,1.1,8.8,5.2,1.4,3,12,4.3,0,6.5,10,11,0,0.0242825607064018,8,8,10,0.028302652793727
"Ryan Griffin",0,0,2500,18.8,0.07,-0.15,0.18,0,0,0,0,0,4.7,4.7,3,0.2,5.6,7.8,6.3,5,2.9,9.7,4.4,12.5,28,26,0,0,0,35,52,1,0.129353233830846,3,4,4,0.104395030796534
"Stephen Anderson",0,0,2500,18.8,0.07,-0.15,0.18,0,0,0,0,0,1,1.7,0.9,0.3,7.2,4,3.5,2,1,6,1.4,0,28,26,1.8,2.4,7.7,10,14,1,0.0348258706467662,8,8,4,0.00185591165860505
"Trey Burton",0,0,2500,20.5,-0.02,0.13,0.27,0,0,0,0,0,3,3.1,0.8,0.3,5.9,5,4.4,1,-0.6,9.3,1.7,10.3,24,29,4,2.4,0,18,29,1,0.0749354005167959,6,6,4,0.0227349178179119
"Tyler Kroft",0,0,2500,21.5,-0.04,-0.03,-0.45,0,0,0,0,0,1,2,0.6,0.2,7.7,1,3.2,1,0.6,5.8,1.3,0,7,2,0,0,0,10,11,0,0.0263157894736842,8,9,6,0.00162392270127942
"MarQueis Gray",0,0,2500,19,-0.08,-0.3,-0.22,0,0,0,0,0,1.7,2.2,0.9,0.3,9.7,2.8,3.8,2,-0.1,7.6,1.8,0,4,3,3.2,1.5,3.8,10,14,0,0.0421686746987952,7,7,10,0.00162392270127942
"Dion Sims",0,0,2500,19,-0.08,-0.3,-0.22,0,0,0,0,0,3,2.6,2.1,0.5,8,6.8,4.7,4,-0.3,9.7,3.6,6.9,4,3,15.3,5,0,15,21,1,0.0632530120481928,5,5,6,0.0978993399914164
"Darren Waller",0,0,2500,22.5,-0.06,0.24,0.01,0,0,0,0,0,2.3,2.3,0,0.3,6.4,5.5,5.5,0,2.1,8.9,0,2.5,15,16,3.4,0,9.4,6,7,1,0.0155555555555556,11,11,4,0.000927955829302525
"Dominique Jones",0,0,2500,19,-0.08,-0.3,-0.22,0,0,0,0,0,2.3,2.3,0.9,0.3,6,5,4.3,2,-1.6,10.3,2.1,1.7,4,3,0,0,0,7,11,2,0.0331325301204819,9,8,3,0.00115994478662816
"Logan Paulsen",0,0,2500,22,0,0.61,-0.03,0,0,0,0,0,1,1.4,0.6,0.1,1.5,0,0.6,1,-0.5,1.8,1.1,0,32,17,0,0,0,4,10,0,0.0242718446601942,12,11,9,0.004407790189187
"Daniel Brown",0,0,2500,22,0,0.61,-0.03,0,0,0,0,0,4,4,3,2,6,11.4,11.4,5,11.4,11.4,4.3,3.3,32,32,0,0,0,3,4,1,0.00970873786407767,13,13,4,0.06797276449641
"Mychal Rivera",0,0,2500,25.8,-0.06,0.07,-0.1,0,0,0,0,0,2,1.7,1,0.3,8.5,5.8,3.9,2,-0.4,8.2,1.7,8.7,11,14,3.3,0,0,9,10,1,0.0225225225225225,9,9,6,0.00603171289046641
"Clive Walford",1,0,2500,25.8,-0.06,0.07,-0.1,0,0,0,0,0,3.7,3.8,3.2,0.7,7.1,7.1,6.5,5,1.7,11.3,4.8,2.8,11,14,13.3,4.8,0,27,39,3,0.0878378378378378,4,4,3,0.310169235944369
"David Johnson",0,0,2500,28.3,0.07,-0.16,0,0,0,0,0,0,1,1,0.4,0.1,7.6,1.9,1.8,1,0.6,2.9,0,0,20,24,33.1,38,27.1,5,8,0,0.0183908045977011,10,12,11,3.79139552957279
"Larry Donnell",0,0,2500,21.3,0.07,-0.11,0.05,0,0,0,0,0,4.7,4.2,0,0.4,4.4,4.8,5.8,0,2.4,9.3,0,0,12,21,0,0,0,15,21,1,0.0495283018867925,7,7,4,0.0074236466344202
"Jerell Adams",0,0,2500,21.3,0.07,-0.11,0.05,0,0,0,0,0,2.7,2.2,1.4,0.2,6.7,5.4,4.5,2,0.3,8.7,2.3,2,12,21,0,0,10.8,9,11,1,0.0259433962264151,9,11,4,0.00255187853058194
"Darren Fells",0,0,2500,25.5,0.03,0.1,0.18,0,0,0,0,0,1.3,2.2,0.9,0.2,7.5,2.6,3.7,1,1.6,5.7,1.6,1.9,20,23,0,3.2,0,11,15,0,0.0319829424307036,7,8,8,0.00208790061593068
"Jermaine Gresham",5,0,2500,25.5,0.03,0.1,0.18,0,0,0,0,0,6,3.4,5.1,0.4,5.7,11.2,5,8,0.1,10,8,10.2,20,23,14.5,11.3,7.7,22,36,2,0.0767590618336887,5,6,4,1.4146686617717
"Derek Carrier",0,0,2500,23,-0.19,-0.07,-0.57,0,0,0,0,0,1,1,0,0,4,1.4,1.4,0,1.4,1.4,0,1.6,1,1,1.4,0,0,1,1,0,0.00221238938053097,13,14,8,0.00185591165860505
"Ed Dickson",0,0,2500,17.8,-0.03,-0.06,-0.11,0,0,0,0,0,2,2,0.9,0.3,7.6,2.4,3.7,2,-0.1,7.4,1.4,0,5,8,0,0,3.6,10,15,1,0.0375,7,7,5,0.00278386748790758
"Erik Swoope",0,0,2500,23.8,0.05,-0.2,-0.05,0,0,0,0,0,2,2.8,0,0.2,11.8,3.7,4.9,0,2.8,7,0,3.5,18,14,4.5,0,0,8,15,0,0.0358851674641148,10,10,7,0
"Austin Seferian-Jenkins",1,0,2500,24.8,0.11,0.09,0.2,0,0,0,0,0,1.7,1.6,1.1,0,8.8,1.9,3.8,2,0,7.6,1.6,4.9,29,26,0,0,0,3,4,0,0.010498687664042,10,10,7,0
