Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Luke McCown,,,QB,5000,NO,@KC,22.0,KC by 6,-7%,11%,-25%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Foles,,,QB,5000,KC,NO,28.0,KC by 6,19%,12%,8%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Bray,,,QB,5000,KC,NO,28.0,KC by 6,19%,12%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Cassel,,,QB,5000,TEN,IND,25.3,TEN by 3,15%,12%,19%,0.0,0.0,0.3,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,-0.1,-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0
Scott Tolzien,,,QB,5000,IND,@TEN,22.3,TEN by 3,-3%,-16%,-18%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaun Hill,,,QB,5000,MIN,@PHI,21.5,MIN by 3,-14%,0%,-39%,33.0,33.0,0.6,0.0,7.2,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,10.2,10.2,10.2,10.2,10.2,0.0,0.0,0.0,0.0
Chase Daniel,,,QB,5000,PHI,MIN,18.5,MIN by 3,-9%,-26%,-30%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh McCown,1,Q,QB,5000,CLE,@CIN,17.5,CIN by 10.5,-2%,3%,20%,33.0,33.0,0.0,1.0,7.9,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.4,16.4,16.4,16.4,16.4,0.0,0.0,0.0,0.0
AJ McCarron,,,QB,5000,CIN,CLE,28.0,CIN by 10.5,12%,12%,36%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Kessler,1,,QB,5000,CLE,@CIN,17.5,CIN by 10.5,-2%,3%,20%,29.7,30.5,28.7,2.5,7.1,1.3,1.5,3.5,0.5,0.7,0.0,0.0,0.0,0.0,0.0,55,14.4,13.5,13.5,5.6,21.4,15.3,3.1,0.0,0.0
Jeff Driskel,,,QB,5000,CIN,CLE,28.0,CIN by 10.5,12%,12%,36%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Hogan,,,QB,5000,CLE,@CIN,17.5,CIN by 10.5,-2%,3%,20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Orlovsky,,,QB,5000,DET,WAS,25.5,DET by 1,-2%,18%,-10%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colt McCoy,,,QB,5000,WAS,@DET,24.5,DET by 1,7%,3%,47%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Sudfeld,,,QB,5000,WAS,@DET,24.5,DET by 1,7%,3%,47%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Henne,,,QB,5000,JAX,OAK,24.3,JAX by 1.5,21%,26%,30%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt McGloin,,,QB,5000,OAK,@JAX,22.8,JAX by 1.5,-11%,-2%,-10%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Allen,,,QB,5000,JAX,OAK,24.3,JAX by 1.5,21%,26%,30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor Cook,,,QB,5000,OAK,@JAX,22.8,JAX by 1.5,-11%,-2%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allen Hurns,9,Q,WR,5000,JAX,OAK,24.3,JAX by 1.5,21%,26%,26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,7.6,6.2,1.4,7.9,11,11.0,11.2,11.2,9.3,13.1,13.8,2.8,0.0,0.0
Matt Moore,,,QB,5000,MIA,BUF,20.5,BUF by 2.5,0%,-2%,-24%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EJ Manuel,,,QB,5000,BUF,@MIA,23.0,BUF by 2.5,-4%,40%,1%,1.5,1.5,0.3,0.0,3.3,2.5,2.5,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,1,0.9,0.9,0.9,0.5,1.2,0.0,0.0,0.0,0.0
Cardale Jones,,,QB,5000,BUF,@MIA,23.0,BUF by 2.5,-4%,40%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Mallett,,,QB,5000,BAL,@NYJ,19.0,NYJ by 2.5,16%,-19%,25%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Petty,,,QB,5000,NYJ,BAL,21.5,NYJ by 2.5,-10%,-34%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geno Smith,0,,QB,5000,NYJ,BAL,21.5,NYJ by 2.5,-10%,-34%,-4%,6.0,6.0,33.4,0.0,5.2,1.0,1.0,3.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,65,0.4,0.4,0.4,0.4,0.4,13.7,2.7,0.0,0.0
Christian Hackenberg,,,QB,5000,NYJ,BAL,21.5,NYJ by 2.5,-10%,-34%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Forte,0,,RB,5000,NYJ,BAL,21.5,NYJ by 2.5,-10%,-34%,-23%,0.0,0.0,0.0,0.0,0.0,11.7,17.0,12.8,2.7,3.5,2.7,3.7,3.3,0.2,4.2,29,5.8,13.4,13.4,1.7,25.0,11.7,2.3,0.0,0.0
Matt Barkley,,,QB,5000,CHI,@GB,19.5,GB by 7.5,9%,-31%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blaine Gabbert,,,QB,5000,SF,TB,22.8,TB by 1,3%,-2%,-10%,26.3,30.0,2.7,3.4,5.9,9.0,7.8,0.1,1.2,4.4,0.0,0.2,0.0,0.0,-16.0,5,13.7,15.6,15.6,8.9,22.4,1.6,0.3,0.0,0.0
Mike Glennon,,,QB,5000,TB,@SF,23.8,TB by 1,-15%,66%,5%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Griffin,,,QB,5000,TB,@SF,23.8,TB by 1,-15%,66%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kellen Clemens,,,QB,5000,SD,@ATL,23.5,ATL by 6,13%,-10%,30%,1.0,1.0,0.4,0.0,0.0,2.0,2.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,1,-0.1,-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0
Matt Schaub,,,QB,5000,ATL,SD,29.5,ATL by 6,13%,-21%,20%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruce Gradkowski,,,QB,5000,PIT,NE,19.8,NE by 7.5,2%,-12%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Landry Jones,,,QB,5000,PIT,NE,19.8,NE by 7.5,2%,-12%,4%,0.3,0.3,38.4,0.0,0.0,1.7,1.7,1.7,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,66,-0.1,-0.1,-0.1,-0.2,0.0,14.8,3.0,0.0,0.0
Zach Mettenberger,,,QB,5000,PIT,NE,19.8,NE by 7.5,2%,-12%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Garoppolo,,Q,QB,5000,NE,@PIT,27.3,NE by 7.5,13%,-4%,-1%,20.3,20.3,0.4,1.0,8.2,2.0,2.0,0.0,0.3,1.5,0.3,0.3,0.0,0.0,3.0,1,12.4,12.4,12.4,1.1,23.7,0.0,0.0,0.0,0.0
Drew Stanton,,,QB,5000,ARI,SEA,22.8,ARI by 2,-13%,-29%,-35%,13.3,11.0,0.3,0.3,4.2,1.0,0.8,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,4.2,3.3,3.3,-3.1,9.6,0.0,0.0,0.0,0.0
Trevone Boykin,,,QB,5000,SEA,@ARI,20.8,ARI by 2,-20%,-1%,-15%,9.0,9.0,0.3,4.0,7.2,2.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,5.4,5.4,5.4,5.4,5.4,0.0,0.0,0.0,0.0
Brandon Weeden,,,QB,5000,HOU,@DEN,16.5,DEN by 7.5,-23%,7%,-21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Davis,,,QB,5000,DEN,HOU,24.0,DEN by 7.5,-22%,20%,-20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Savage,,,QB,5000,HOU,@DEN,16.5,DEN by 7.5,-23%,7%,-21%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paxton Lynch,,,QB,5000,DEN,HOU,24.0,DEN by 7.5,-22%,20%,-20%,29.5,29.5,0.3,5.0,6.7,4.5,4.5,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1,12.1,12.1,12.1,9.7,14.4,0.0,0.0,0.0,0.0
Christian Ponder,,,QB,5000,SF,TB,22.8,TB by 1,3%,-2%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delanie Walker,20,,TE,4900,TEN,IND,25.3,TEN by 3,15%,12%,14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.8,5.7,0.4,8.5,10,8.7,10.7,10.7,3.0,18.4,12.2,2.5,0.0,0.0
Tevin Coleman,6,,RB,4900,ATL,SD,29.5,ATL by 6,13%,-21%,42%,0.0,0.0,0.0,0.0,0.0,6.3,8.5,8.6,1.8,3.3,4.0,3.8,2.6,0.7,13.9,19,12.8,16.7,16.7,5.4,28.0,8.9,1.8,0.0,0.0
LeGarrette Blount,10,,RB,4900,NE,@PIT,27.3,NE by 7.5,13%,-4%,35%,0.0,0.0,0.0,0.0,0.0,14.7,19.8,13.0,3.7,3.7,1.7,0.8,1.2,0.0,4.8,23,11.2,15.4,15.4,8.7,22.1,9.4,1.9,0.0,0.0
Golden Tate,7,,WR,4900,DET,WAS,25.5,DET by 1,-2%,18%,-1%,0.0,0.0,0.0,0.0,0.0,1.3,1.0,0.4,0.2,0.5,6.3,6.8,7.1,0.5,7.3,13,14.8,11.0,11.0,-0.5,22.6,14.4,2.9,0.0,0.0
Terrance West,3,,RB,4800,BAL,@NYJ,19.0,NYJ by 2.5,16%,-19%,5%,0.0,0.0,0.0,0.0,0.0,18.3,14.7,15.4,2.2,4.7,3.0,2.5,2.1,0.5,3.9,28,19.8,13.0,13.0,3.8,22.3,12.9,2.7,0.0,0.0
Chris Hogan,0,,WR,4800,NE,@PIT,27.3,NE by 7.5,13%,-4%,1%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,2.0,2.7,3.5,4.5,0.2,13.1,7,7.8,8.3,8.3,0.8,15.8,7.9,1.6,0.0,0.0
Giovani Bernard,3,,RB,4800,CIN,CLE,28.0,CIN by 10.5,12%,12%,6%,0.0,0.0,0.0,0.0,0.0,11.3,8.2,8.1,1.7,3.4,5.0,5.8,4.2,0.8,7.3,21,12.1,13.2,13.2,4.7,21.7,12.2,2.5,0.0,0.0
Frank Gore,4,,RB,4700,IND,@TEN,22.3,TEN by 3,-3%,-16%,-20%,0.0,0.0,0.0,0.0,0.0,17.3,16.7,13.2,1.2,4.3,3.0,3.5,2.1,0.2,3.4,27,14.7,14.4,14.4,10.5,18.3,10.6,2.3,0.0,0.0
Michael Thomas,2,,WR,4700,NO,@KC,22.0,KC by 6,-7%,11%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,7.2,6.7,1.4,8.5,11,17.8,14.9,14.9,10.5,19.4,12.1,2.6,0.0,0.0
Cameron Meredith,12,,WR,4700,CHI,@GB,19.5,GB by 7.5,9%,-31%,-3%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,6.0,10.7,8.8,8.0,1.3,8.4,14,20.9,16.5,16.5,3.1,30.0,15.7,3.3,0.0,0.0
James White,6,,RB,4600,NE,@PIT,27.3,NE by 7.5,13%,-4%,35%,0.0,0.0,0.0,0.0,0.0,5.3,4.0,4.9,0.0,3.8,6.7,5.5,4.8,0.3,6.4,15,16.9,11.2,11.2,2.7,19.7,11.7,2.5,0.0,0.0
Quincy Enunwa,1,,WR,4600,NYJ,BAL,21.5,NYJ by 2.5,-10%,-34%,18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,7.3,6.8,0.7,7.6,12,9.4,11.6,11.6,7.1,16.1,8.7,1.9,0.0,0.0
John Brown,1,Q,WR,4600,ARI,SEA,22.8,ARI by 2,-13%,-29%,-24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,9.0,7.5,5.5,0.5,6.7,10,13.3,9.5,9.5,-0.5,19.5,11.3,2.5,0.0,0.0
Corey Coleman,,O,WR,4500,CLE,@CIN,17.5,CIN by 10.5,-2%,3%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,6.5,6.5,4.8,1.0,13.3,9,19.6,19.6,19.6,4.4,34.9,0.0,0.0,0.0,0.0
DeVante Parker,,,WR,4500,MIA,BUF,20.5,BUF by 2.5,0%,-2%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.4,6.0,0.6,8.6,11,6.9,11.3,11.3,4.5,18.1,11.6,2.6,0.0,0.0
Martellus Bennett,6,Q,TE,4500,NE,@PIT,27.3,NE by 7.5,13%,-4%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,6.0,6.3,5.5,5.7,0.8,11.0,9,19.8,15.5,15.5,4.2,26.8,10.2,2.3,0.0,0.0
Jay Ajayi,1,,RB,4500,MIA,BUF,20.5,BUF by 2.5,0%,-2%,-3%,0.0,0.0,0.0,0.0,0.0,14.7,11.2,13.3,2.6,5.7,1.7,1.8,1.2,0.4,5.2,27,17.8,14.0,14.0,1.2,26.7,8.8,2.0,0.0,0.0
Tyler Eifert,2,Q,TE,4400,CIN,CLE,28.0,CIN by 10.5,12%,12%,103%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latavius Murray,0,Q,RB,4400,OAK,@JAX,22.8,JAX by 1.5,-11%,-2%,-23%,0.0,0.0,0.0,0.0,0.0,8.7,10.0,11.0,1.0,4.3,3.0,2.8,2.0,0.3,5.7,21,12.4,12.9,12.9,5.5,20.2,9.8,2.2,0.0,0.0
Mohamed Sanu,3,Q,WR,4400,ATL,SD,29.5,ATL by 6,13%,-21%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.0,5.3,1.2,6.7,9,8.7,9.7,9.7,2.8,16.6,11.0,2.5,0.0,0.0
Tyrell Williams,8,,WR,4400,SD,@ATL,23.5,ATL by 6,13%,-10%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,6.2,7.0,1.5,10.4,11,13.5,12.9,12.9,5.9,20.0,13.0,3.0,0.0,0.0
Jamison Crowder,9,,WR,4300,WAS,@DET,24.5,DET by 1,7%,3%,18%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,-9.0,3.3,5.8,4.9,1.5,8.1,9,10.0,12.6,12.6,7.8,17.3,10.1,2.3,0.0,0.0
Jacquizz Rodgers,17,,RB,4300,TB,@SF,23.8,TB by 1,-15%,66%,39%,0.0,0.0,0.0,0.0,0.0,13.7,10.8,14.5,0.8,4.0,3.0,2.5,5.5,0.5,4.0,31,9.4,7.8,7.8,-1.0,16.5,15.1,3.5,0.0,0.0
Jerick McKinnon,0,,RB,4300,MIN,@PHI,21.5,MIN by 3,-14%,0%,-13%,0.0,0.0,0.0,0.0,0.0,18.0,11.4,13.7,1.8,3.1,3.3,2.6,2.8,0.2,1.8,29,10.6,7.0,7.0,0.0,14.0,11.1,2.6,0.0,0.0
Kenny Britt,5,,WR,4300,LA,NYG,20.3,NYG by 3,4%,-8%,10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.7,5.6,0.5,12.3,9,20.1,15.5,15.5,5.3,25.8,8.8,2.0,0.0,0.0
Matt Jones,8,,RB,4200,WAS,@DET,24.5,DET by 1,7%,3%,-6%,0.0,0.0,0.0,0.0,0.0,17.3,14.8,13.0,2.5,4.9,1.3,1.3,1.7,0.0,9.1,26,18.0,13.6,13.6,5.2,22.0,10.7,2.5,0.0,0.0
Arian Foster,,,RB,4200,MIA,BUF,20.5,BUF by 2.5,0%,-2%,-3%,0.0,0.0,0.0,0.0,0.0,6.3,6.3,3.3,1.0,2.6,2.3,2.3,2.4,0.3,10.6,10,5.8,5.8,5.8,-0.6,12.2,5.7,1.4,0.0,0.0
Robert Woods,3,Q,WR,4200,BUF,@MIA,23.0,BUF by 2.5,-4%,40%,15%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,6.0,7.3,6.2,5.9,0.5,6.5,10,12.2,9.3,9.3,3.3,15.2,9.7,2.3,0.0,0.0
Eddie Royal,0,O,WR,4200,CHI,@GB,19.5,GB by 7.5,9%,-31%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,6.2,0.0,1.2,9.1,0,15.9,14.0,14.0,6.4,21.5,0.0,0.0,0.0,0.0
Rashad Jennings,,,RB,4200,NYG,@LA,23.3,NYG by 3,-2%,10%,-3%,0.0,0.0,0.0,0.0,0.0,13.3,13.3,11.8,0.3,2.9,2.7,2.7,2.1,0.0,4.5,23,7.4,7.4,7.4,6.0,8.8,10.4,2.5,0.0,0.0
Thomas Rawls,,O,RB,4200,SEA,@ARI,20.8,ARI by 2,-20%,-1%,-21%,0.0,0.0,0.0,0.0,0.0,9.5,9.5,0.0,1.0,1.3,3.0,3.0,0.0,0.5,6.8,0,6.3,6.3,6.3,2.8,9.8,0.0,0.0,0.0,0.0
T.J. Yeldon,6,,RB,4100,JAX,OAK,24.3,JAX by 1.5,21%,26%,28%,0.0,0.0,0.0,0.0,0.0,8.7,10.8,8.4,1.2,3.3,3.3,5.0,3.3,0.2,4.1,21,8.0,10.6,10.6,4.4,16.7,11.1,2.7,0.0,0.0
Phillip Dorsett,1,Q,WR,4100,IND,@TEN,22.3,TEN by 3,-3%,-16%,5%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.0,3.0,3.7,4.3,7.0,0.8,9.7,13,7.2,7.4,7.4,2.6,12.2,13.2,3.2,0.0,0.0
Jeremy Hill,2,,RB,4000,CIN,CLE,28.0,CIN by 10.5,12%,12%,6%,0.0,0.0,0.0,0.0,0.0,12.7,12.5,13.1,1.7,3.6,1.0,1.3,1.4,0.2,5.0,24,4.5,8.9,8.9,1.9,15.8,10.6,2.6,0.0,0.0
Dennis Pitta,9,,TE,4000,BAL,@NYJ,19.0,NYJ by 2.5,16%,-19%,30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,7.8,6.3,0.7,6.3,10,9.1,11.1,11.1,4.9,17.2,11.3,2.8,0.0,0.0
Jeremy Kerley,3,,WR,4000,SF,TB,22.8,TB by 1,3%,-2%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,8.7,5.7,0.7,6.1,10,17.1,12.4,12.4,2.6,22.2,9.6,2.4,0.0,0.0
Tavon Austin,2,,WR,4000,LA,NYG,20.3,NYG by 3,4%,-8%,10%,0.0,0.0,0.0,0.0,0.0,2.3,2.0,2.4,0.5,4.3,6.7,8.2,5.3,0.8,4.9,12,8.0,10.2,10.2,3.1,17.3,11.4,2.9,0.0,0.0
Anquan Boldin,1,,WR,4000,DET,WAS,25.5,DET by 1,-2%,18%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.2,5.7,1.2,6.6,10,12.6,11.9,11.9,7.0,16.8,10.8,2.7,0.0,0.0
Isaiah Crowell,1,,RB,4000,CLE,@CIN,17.5,CIN by 10.5,-2%,3%,14%,0.0,0.0,0.0,0.0,0.0,12.3,13.7,15.6,1.7,5.2,3.0,2.2,1.1,0.0,7.0,29,12.0,14.1,14.1,4.7,23.4,13.9,3.5,0.0,0.0
Ryan Mathews,1,,RB,3900,PHI,MIN,18.5,MIN by 3,-9%,-26%,-27%,0.0,0.0,0.0,0.0,0.0,7.3,10.6,11.4,2.4,3.9,1.7,1.2,1.9,0.4,6.0,23,7.7,10.6,10.6,3.0,18.3,8.4,2.2,0.0,0.0
Duke Johnson,1,,RB,3900,CLE,@CIN,17.5,CIN by 10.5,-2%,3%,14%,0.0,0.0,0.0,0.0,0.0,5.7,5.5,7.8,0.3,5.3,5.7,5.7,2.9,0.5,5.6,18,11.7,11.0,11.0,6.3,15.6,11.4,2.9,0.0,0.0
Davante Adams,,Q,WR,3900,GB,CHI,27.0,GB by 7.5,-7%,3%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.4,4.3,0.8,8.1,9,11.7,10.8,10.8,4.6,17.0,6.6,1.7,0.0,0.0
DeAndre Washington,1,,RB,3900,OAK,@JAX,22.8,JAX by 1.5,-11%,-2%,-23%,0.0,0.0,0.0,0.0,0.0,8.0,7.0,5.4,0.7,5.2,3.3,2.2,1.7,0.0,5.1,12,7.2,6.4,6.4,4.1,8.7,6.1,1.6,0.0,0.0
Julius Thomas,7,Q,TE,3900,JAX,OAK,24.3,JAX by 1.5,21%,26%,25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3,5.3,0.0,8.4,9,6.4,9.2,9.2,2.7,15.6,9.7,2.5,0.0,0.0
DeAngelo Williams,,Q,RB,3900,PIT,NE,19.8,NE by 7.5,2%,-12%,-10%,0.0,0.0,0.0,0.0,0.0,2.7,12.3,5.3,1.2,3.7,0.7,3.8,0.9,0.2,4.0,10,3.0,13.1,13.1,-1.7,27.9,4.1,1.1,0.0,0.0
C.J. Spiller,,,RB,3900,SEA,@ARI,20.8,ARI by 2,-20%,-1%,-21%,0.0,0.0,0.0,0.0,0.0,1.5,1.5,3.1,0.0,3.0,4.5,4.5,1.5,1.5,4.8,7,8.1,8.1,8.1,5.8,10.4,4.4,1.1,0.0,0.0
Michael Floyd,2,,WR,3900,ARI,SEA,22.8,ARI by 2,-13%,-29%,-24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.6,1.2,5.3,8,7.6,8.5,8.5,4.1,12.9,8.7,2.2,0.0,0.0
Victor Cruz,1,,WR,3900,NYG,@LA,23.3,NYG by 3,-2%,10%,24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,4.5,0.8,8.4,7,5.4,8.6,8.6,3.7,13.5,7.7,2.0,0.0,0.0
Brandon LaFell,3,,WR,3900,CIN,CLE,28.0,CIN by 10.5,12%,12%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-2.0,7.3,6.2,5.2,1.3,7.8,9,14.8,11.6,11.6,3.7,19.5,8.4,2.2,0.0,0.0
